Index,SSIM,RMSE,PSNR
0,0.617749035358429,0.1304506066550203,17.69107793560999
1,0.6655675768852234,0.06648678314092729,23.54529376489614
2,0.8117108941078186,0.08045151349985827,21.889316159401083
3,0.649536669254303,0.20441956820108897,13.789550676959534
4,0.825905978679657,0.0929394240969009,20.636000028010393
5,0.6300786137580872,0.07435596480929309,22.573683693613035
6,0.7782633304595947,0.06498120099690768,23.74424563770119
7,0.5751792788505554,0.16647164040546975,15.573194653491488
8,0.7014548778533936,0.1478183217646195,16.605434212694828
9,0.6825627684593201,0.055477324766603914,25.117690023847032
10,0.7886863350868225,0.10186182900135327,19.839771078005647
11,0.7549416422843933,0.06153839928488895,24.21707648187317
12,0.7564422488212585,0.12817302158646912,17.844067477089357
13,0.7024953365325928,0.2134839460626456,13.412695863937227
14,0.7015836834907532,0.19713089373769746,14.10490608866996
15,0.662074625492096,0.13637417559282752,17.305357155283172
16,0.6208698153495789,0.12969722969830771,17.741385740768305
17,0.7314069271087646,0.09171076550570344,20.751593253287815
18,0.7659273743629456,0.0997073495768249,20.02545681710389
19,0.7949778437614441,0.11879898554191398,18.5037456754112
