Index,SSIM,RMSE,PSNR
0,0.583115816116333,0.05397778195159885,25.35569930776958
1,0.6264727115631104,0.10075694934893126,19.934499805015232
2,0.5412067174911499,0.12034007188306255,18.391794668519623
3,0.5990021228790283,0.0807547383380411,21.856639714626706
4,0.5437653064727783,0.1475674368048723,16.62018932399629
5,0.5689083337783813,0.1820020696350418,14.798473468214144
6,0.6130539178848267,0.07014137944772975,23.080513944839957
7,0.5747352838516235,0.07750584422172983,22.21331097760169
8,0.5699988603591919,0.06857406482820251,23.27680212659279
9,0.6575748920440674,0.04210119923074638,27.51411066671752
10,0.60124272108078,0.09108028017487997,20.81151284216179
11,0.5996944904327393,0.0748278313229726,22.51873682829736
12,0.5938001275062561,0.08833410613058615,21.077431626197225
13,0.5312154293060303,0.29062782413729205,10.73325619093006
14,0.5769140720367432,0.1287743919366352,17.803409842993478
15,0.5511850118637085,0.11211601923030032,19.006646612278132
16,0.5906171202659607,0.10882895000296153,19.265111218838346
17,0.589740514755249,0.04943755952053626,26.11885952574908
18,0.5662060976028442,0.0595712205157103,24.499270036697617
19,0.563753068447113,0.09818191483540557,20.159370042738676
20,0.5461519956588745,0.1976981843640726,14.07994638350756
21,0.7003248929977417,0.04220046684062747,27.493654893000176
22,0.7021777033805847,0.05459931075800414,25.256256792749518
23,0.6733435988426208,0.051153861800710604,25.822431483247694
24,0.693958044052124,0.05304526818522234,25.507067011011934
25,0.6187430024147034,0.04741804154145302,26.481127744104903
26,0.6384060382843018,0.04767832834249047,26.433579597386153
27,0.5563545227050781,0.10239086632854374,19.794775648459726
28,0.5573123693466187,0.06065745924401051,24.34231569831639
