Index,SSIM,RMSE,PSNR
0,0.9378395080566406,0.019726902774670922,34.098822089320166
1,0.9083003997802734,0.035692333149279845,28.94850125681295
2,0.9240878820419312,0.02784246115425591,31.105846987422858
3,0.9446218013763428,0.038449415987809696,28.302204546565886
4,0.9185559749603271,0.042527007502308124,27.426703574677177
5,0.9301548004150391,0.02263934094329989,32.902723908107376
6,0.9274208545684814,0.029737810119881518,30.533820328795382
7,0.9338513016700745,0.03825447194501024,28.34635546411425
8,0.9388623237609863,0.02649513632066535,31.536676553026936
9,0.9189847111701965,0.019601057887186343,34.154409753321076
10,0.9390271306037903,0.028821500820591428,30.805668186979005
11,0.9359318017959595,0.04347629066769602,27.234949998090542
12,0.9257413148880005,0.030112695411533625,30.42500711319982
13,0.9510288834571838,0.022917852881284808,32.79652082391814
14,0.9315230250358582,0.03139861353274107,30.06179090778058
15,0.9307582974433899,0.03278003431862509,29.687812451150997
16,0.9508631825447083,0.07839089385833013,22.114687327673895
17,0.9333766102790833,0.03042553085338471,30.33523673370371
18,0.9382325410842896,0.046918148804572325,26.57318229973758
19,0.9492534399032593,0.03672136883324727,28.701623123360736
20,0.9300753474235535,0.023346583039845666,32.63553354379524
21,0.9416447281837463,0.02387479536373882,32.44120722779006
22,0.9010648131370544,0.03333403571389699,29.542242303018895
23,0.9428451657295227,0.023431942449729008,32.603834577275855
24,0.9453852772712708,0.03129848057498875,30.08953464418945
25,0.9325222969055176,0.0361697420640731,28.833091879631723
26,0.9218054413795471,0.05004696028410654,26.01244594180901
27,0.9518256783485413,0.04637580040378502,26.67417202268529
28,0.9481678009033203,0.029544566075108063,30.59044771143799
29,0.8911721706390381,0.03558203365402557,28.97538516455615
30,0.931642472743988,0.029134231350485377,30.711929238074298
31,0.9369013905525208,0.027410534211073045,31.241649608799325
32,0.9267871379852295,0.02628787350481086,31.604890508884388
33,0.8986654877662659,0.0409576170437842,27.753305893307587
34,0.9502139091491699,0.03146490876968362,30.04347057762322
35,0.9465315341949463,0.020045645765967384,33.95959916328994
36,0.9246394634246826,0.027229865943043594,31.299089567438045
37,0.9311089515686035,0.027303919989450264,31.275500195431903
38,0.9390077590942383,0.0272026166326096,31.30778637119029
39,0.9389315843582153,0.05011961977877439,25.999844823906493
40,0.9366112947463989,0.021751918271502583,33.250048888517185
41,0.9089834094047546,0.04102102028465664,27.739871160823885
42,0.8990731835365295,0.09979828517258536,20.01753835235735
43,0.9079266786575317,0.024346586202602872,32.27123860922917
44,0.9333365559577942,0.033975128719201435,29.37677802002831
45,0.9395937919616699,0.020920764586435332,33.588448963546256
46,0.9505448341369629,0.023907739785311126,32.429229317163916
47,0.9294111132621765,0.030502929986715888,30.313169189250853
48,0.9245128631591797,0.03310814413439908,29.601303080541808
49,0.9261347651481628,0.026432089930110595,31.55737010864967
50,0.9541469216346741,0.021995992983433292,33.15312852237345
51,0.925812304019928,0.03825387091183654,28.346492355760084
52,0.9349464774131775,0.04478083632538322,26.97815651090719
53,0.9290843605995178,0.026842702735746425,31.423475480453984
54,0.9365978240966797,0.04486650184660088,26.961555819013505
55,0.904951274394989,0.041430345027147056,27.65362843138623
56,0.9097000956535339,0.03369530192257162,29.448612635879897
57,0.9366239309310913,0.034597035494513005,29.219222391518525
58,0.9212394952774048,0.02993843921628313,30.475416809587465
59,0.9509872198104858,0.05365085275478697,25.40846724841673
60,0.9306906461715698,0.02440492339740087,32.25045169872633
61,0.9344701170921326,0.02657113408262865,31.511798401713797
62,0.9211041927337646,0.027307008854717665,31.27451764745907
63,0.942409336566925,0.020261533894411755,33.8665538959114
64,0.9199890494346619,0.02876323831184453,30.823244808898554
65,0.9373197555541992,0.03681185786587042,28.680245098889493
66,0.9420528411865234,0.020309644564877005,33.845954061789854
67,0.9351493716239929,0.027803819772190385,31.11791087605857
68,0.8985808491706848,0.033114100065296866,29.59974025408526
69,0.9007841348648071,0.041531412042064154,27.632465679631018
70,0.9226773381233215,0.03159247063061301,30.00832840187418
71,0.9234585165977478,0.035335896377067244,29.035678131168776
72,0.9371195435523987,0.03556292480699406,28.9800503002773
73,0.9503986835479736,0.03367535409135424,29.453756883304308
74,0.9309635758399963,0.05094714302368505,25.85760297346272
75,0.9399265050888062,0.028327897716747697,30.95571355933046
76,0.9339247345924377,0.03972234719529737,28.019302455042876
77,0.9358417391777039,0.0495038248198574,26.107224550632495
78,0.9233630299568176,0.0344293941570135,29.26141223847779
79,0.9238680005073547,0.070669773175766,23.015326428380398
80,0.9508395791053772,0.0288058083610129,30.810398788467236
81,0.9458338618278503,0.018622531583685355,34.59922545054178
82,0.9095083475112915,0.035556364102900494,28.981652699471063
83,0.9368782639503479,0.030206914846506047,30.39787272511861
84,0.9388784766197205,0.06695332692938213,23.484557355174456
85,0.9365247488021851,0.02865759324134778,30.855206245328194
86,0.9462188482284546,0.03861565567409217,28.264731746584953
87,0.9269532561302185,0.0353988811565726,29.020208942646562
88,0.9375467896461487,0.02971403236642888,30.540768093758274
89,0.9427575469017029,0.02407235262586181,32.369629145925536
90,0.9213393330574036,0.052680128948518014,25.567063842146812
91,0.9541853070259094,0.030178471016369147,30.40605504366287
92,0.9439474940299988,0.02218802522613538,33.07762759343718
