Index,SSIM,RMSE,PSNR
0,0.7895289063453674,0.1228676964125909,18.21124568056851
1,0.8227227330207825,0.08427967982636979,21.485542458408545
2,0.8036624789237976,0.09669665681241867,20.29177081886069
3,0.8249672651290894,0.0792884253875924,22.015804136923876
4,0.8120901584625244,0.08599829905784145,21.310202769802796
5,0.8357503414154053,0.06981495305231449,23.12103099378071
6,0.769913375377655,0.12493149692708706,18.066561125685837
7,0.8372572660446167,0.08950772082660848,20.96279002714099
8,0.8324378132820129,0.07335375543778162,22.69155293998444
9,0.8368510007858276,0.07635416995659762,22.343344793713182
10,0.8182895183563232,0.11546425569350229,18.751048792950066
11,0.8114772439002991,0.09565434594270968,20.385905870588278
12,0.8087420463562012,0.09633374375739225,20.324431233478695
13,0.7774063348770142,0.12995702782039764,17.724004594734545
14,0.808032751083374,0.09051454262468889,20.865632775175186
15,0.8153212070465088,0.08263397950786042,21.656826637552133
16,0.8073151111602783,0.09624398742293146,20.332527846385254
17,0.8290004134178162,0.07144593363338238,22.920449683391276
18,0.8046892881393433,0.12026069434233094,18.39752586043864
19,0.7708713412284851,0.153678499833207,16.267737751753398
20,0.7995299696922302,0.09669985973384064,20.29148311748437
21,0.7357703447341919,0.13679753477870105,17.278434578875604
22,0.8193183541297913,0.07357689015284559,22.66517144561856
23,0.851202666759491,0.0737867606523026,22.640431108105847
24,0.8299062252044678,0.07438136517692863,22.570717099437125
