Index,SSIM,RMSE,PSNR
0,0.83278888463974,0.019649447480080358,34.13299268273202
1,0.7542411088943481,0.027226655017881674,31.300114446488443
2,0.7615506052970886,0.030028812280482025,30.44923669972409
3,0.6727152466773987,0.09916400919971192,20.072918463512956
4,0.6469423174858093,0.09627730024971898,20.329521982217507
5,0.669940710067749,0.033257735795664496,29.562146710005432
6,0.6472776532173157,0.039323037737592624,28.107058253319423
7,0.647601306438446,0.06605640286204062,23.60170189490066
8,0.6161899566650391,0.055976307712648575,25.039914705089235
9,0.6564170718193054,0.05261346413027381,25.57806228730637
10,0.6575773358345032,0.048484496709189556,26.287941797669706
11,0.846366286277771,0.041254582164137105,27.690555859769287
12,0.6513814330101013,0.04614351412918748,26.717786788850905
13,0.6667757630348206,0.03950375539867229,28.067232248547135
14,0.6653926968574524,0.08431983641220812,21.481405068208716
15,0.6435410976409912,0.053427947749397034,25.44462965830645
16,0.693895697593689,0.03823225026195688,28.351402550462602
17,0.6151940226554871,0.09481859160992086,20.4621296088777
18,0.6317270398139954,0.1190080452215984,18.48847421357829
19,0.6244290471076965,0.11337780126383125,18.909439022328687
20,0.5940704345703125,0.10064373392847517,19.94426572435171
21,0.6149928569793701,0.1263816147223001,17.966321465700833
22,0.8553491234779358,0.027108349979986304,31.33793763320167
23,0.6331453919410706,0.0775728742929685,22.205802070306277
24,0.6162664890289307,0.13951232252079776,17.107749297327665
25,0.6364297866821289,0.042964046394224985,27.33789686031674
26,0.6986547112464905,0.05257516244701316,25.584387278672335
27,0.6956043839454651,0.035978014670232414,28.87925610537666
28,0.7016596794128418,0.029573846929243613,30.581843544029965
29,0.6867613792419434,0.07364274484139766,22.657400600557228
30,0.6993371248245239,0.03455716882727934,29.229237342535615
31,0.722872257232666,0.054783621679835054,25.226985620645618
32,0.7047532796859741,0.05446084131014282,25.278312814202092
33,0.8425278067588806,0.06656002723998979,23.5357297900697
34,0.7388511896133423,0.033264280896448915,29.560437397069084
35,0.7329999804496765,0.03176444515771078,29.96117481982692
36,0.7129161357879639,0.03864240354219438,28.258717328774075
37,0.724374532699585,0.02752334610418726,31.20597506312967
38,0.7157590389251709,0.05750380488886172,24.80606850154002
39,0.726249635219574,0.032062178092984873,29.88013979427844
40,0.6729814410209656,0.03299011949778111,29.632321984232597
41,0.676048994064331,0.04790820933855965,26.39180110050337
42,0.6803891062736511,0.06188905779615035,24.16772285031051
43,0.6807589530944824,0.030520040412751047,30.308298342265463
44,0.8393071889877319,0.04487080884962411,26.960721791637997
45,0.6919076442718506,0.03394947520874514,29.383338566479125
46,0.6776183843612671,0.03381818607736458,29.416993905480943
47,0.7112152576446533,0.030450257434404184,30.328181056086194
48,0.7074292302131653,0.030869793642131,30.209325580945645
49,0.6776614785194397,0.032528422617895285,29.754740069677304
50,0.7017544507980347,0.028523530950069282,30.89593425857441
51,0.7287726402282715,0.03972149581022557,28.019488031865865
52,0.7364994287490845,0.03410419232757926,29.343844817208364
53,0.6817078590393066,0.07178809286582143,22.878951160171887
54,0.6751023530960083,0.09936340199123622,20.05547111267685
55,0.8253812193870544,0.06735434137993865,23.432687763253234
56,0.6560013890266418,0.08594267461109618,21.31582200086693
57,0.6831034421920776,0.0769710674765609,22.273449853326408
58,0.68426114320755,0.0922008411807923,20.705302418033035
59,0.6790010333061218,0.07450047154365351,22.556819844704524
60,0.6960940957069397,0.05452671000018558,25.2678141617505
61,0.7007790803909302,0.03554231541074323,28.985085080438353
62,0.7522499561309814,0.03007723985800106,30.435240047627623
