Index,SSIM,RMSE,PSNR
0,0.7695472240447998,0.11303165760559862,18.935998068758323
1,0.7541136741638184,0.13055731821276864,17.683975587453496
2,0.7789634466171265,0.08505083355901588,21.406428512678577
3,0.8016213774681091,0.10358991253822995,19.69365067217885
4,0.7998901605606079,0.08559578706933459,21.350952205888394
5,0.8026536107063293,0.09788030684340834,20.186093557105792
6,0.8427699208259583,0.08088816119308505,21.842300743219244
7,0.8403443098068237,0.0719569960260642,22.858539507012033
8,0.7693876624107361,0.11346864516171512,18.902482613382404
9,0.7891204357147217,0.03434078804790371,29.283794858557883
10,0.834106981754303,0.040640391868658275,27.820842261738935
11,0.8361586332321167,0.028794326987303887,30.8138613564797
12,0.7954239845275879,0.03571297475417287,28.943479464632272
13,0.8198359608650208,0.03210038838548333,29.86979425990763
14,0.8147064447402954,0.0513242376436127,25.79354985605191
15,0.8270614743232727,0.05528797233933959,25.14738674634505
16,0.805755615234375,0.08468254255679011,21.444122219049948
17,0.7981886863708496,0.0414290177597257,27.653907265285827
18,0.827759325504303,0.06948240500578917,23.162503153184275
19,0.8017841577529907,0.10210254981622563,19.819268242044497
20,0.8126893639564514,0.05293374399747535,25.525347746496525
21,0.8226528167724609,0.04078294192026504,27.79042898280371
22,0.8241536021232605,0.07785630350445566,22.174124395025224
23,0.8341050148010254,0.027098976747291347,31.34094215402108
24,0.8077748417854309,0.03423394828341365,29.310860194972822
25,0.7774982452392578,0.03407685657320658,29.350809472868512
26,0.7960128784179688,0.0634961761767449,23.94504855411078
27,0.8128735423088074,0.03393922725434263,29.385961002886262
28,0.8087806105613708,0.04788486804152529,26.396034100941577
29,0.788968563079834,0.07900707879127651,22.04667991032717
30,0.7874958515167236,0.04066992806971177,27.81453191406949
31,0.7941499948501587,0.03653874662719336,28.74492708287137
32,0.7163434624671936,0.14539195820122236,16.7491922829398
33,0.807557225227356,0.07470327488529607,22.533207178300465
34,0.7934216260910034,0.0364359517116271,28.769397643294297
35,0.8157119154930115,0.037129606692413025,28.605593023136073
36,0.7541728615760803,0.04900941725758686,26.194409227984103
37,0.7651974558830261,0.06653905632013758,23.538467254755147
38,0.8105817437171936,0.039629276798063315,28.039677062262086
39,0.7933856844902039,0.09278691550014012,20.650265244315467
40,0.7919237613677979,0.08449861498266203,21.463008190311914
41,0.7861459851264954,0.04036458213235167,27.879990782379124
42,0.8222760558128357,0.045815809327937905,26.77969274596366
43,0.7828248739242554,0.06289010257812519,24.028353938128234
44,0.7679001688957214,0.05388654709718898,25.37039287834141
45,0.7920098304748535,0.06871587069489465,23.25885892425316
46,0.769486665725708,0.05641122736353134,24.972689020769508
47,0.7423699498176575,0.12756474638159324,17.885386601220965
