Index,SSIM,RMSE,PSNR
0,0.5357570648193359,0.065243862798425,23.709206730918496
1,0.5197022557258606,0.0679784515735668,23.35257501321236
2,0.5386383533477783,0.05176465646011567,25.719333638389273
3,0.5326936841011047,0.05521292617687673,25.159184347140894
4,0.5115906000137329,0.05735292284669087,24.828889159002244
5,0.4981413185596466,0.10703859008207034,19.409192723343022
6,0.5143187642097473,0.0745934951320013,22.545981300652073
7,0.48133060336112976,0.07337113473559315,22.689495407129648
8,0.5201722383499146,0.06444350806651367,23.816416888636255
9,0.46666914224624634,0.06901131785302175,23.221593950912023
10,0.46983617544174194,0.09217889915366508,20.70736963398265
11,0.49630647897720337,0.05397786440351053,25.355685518961096
12,0.48069867491722107,0.0657170589495195,23.64643819347802
13,0.4741794764995575,0.0854651953883809,21.364214797657375
14,0.4549819231033325,0.05950880784069599,24.508375163527298
15,0.4285649359226227,0.06978855689555385,23.12431504979919
16,0.4511701762676239,0.07635196768277379,22.34359474826096
17,0.4752845764160156,0.06347614801711696,23.94778932099109
18,0.4163285195827484,0.07015276022453483,23.07910508818493
19,0.4177335202693939,0.06772440557579834,23.385095595266804
20,0.4265485107898712,0.11251949002398104,18.975444824699256
21,0.465443879365921,0.0590466282915855,24.576097979983768
22,0.4414803981781006,0.0629690569735255,24.017456007985206
23,0.44175487756729126,0.07669163622481877,22.305039785195987
24,0.4245729148387909,0.06347979757428195,23.947289791628805
25,0.41639745235443115,0.07544643406835715,22.447225372098845
26,0.40111175179481506,0.09668599695752432,20.292728214469534
27,0.38975006341934204,0.06880424023384646,23.247695945015256
28,0.3760817348957062,0.08324113479084659,21.593240203341235
29,0.389455109834671,0.0704056169578362,23.047853731429893
30,0.3825066089630127,0.10657044151784373,19.4472645957724
31,0.3541947305202484,0.09723616847229842,20.24344306102296
32,0.3726819157600403,0.094556237496534,20.486196393907512
33,0.4037356674671173,0.07081657430837283,22.99730161293042
34,0.3532902002334595,0.08274273340259265,21.645402634155282
35,0.3877924084663391,0.07058065988963974,23.026285692534508
36,0.4268798530101776,0.06331417145739812,23.96998147707828
37,0.44856834411621094,0.0782035551907257,22.13547027194959
38,0.46208104491233826,0.07332022006923762,22.695524828482977
39,0.490746408700943,0.0928636513825681,20.64308528149042
40,0.4280058443546295,0.08417110421483008,21.49673957602994
41,0.4463808238506317,0.05987942339519362,24.45444787137488
42,0.4829956293106079,0.06419413724911922,23.850093115022048
43,0.4510805904865265,0.08976244357242359,20.938107096836323
44,0.43493765592575073,0.06710623911457554,23.46474190111746
45,0.47820359468460083,0.0626442778771858,24.062371385833128
46,0.47889915108680725,0.07243937148308884,22.80050639501966
47,0.45513349771499634,0.07595580584831647,22.388780288513498
48,0.47876033186912537,0.05786725508839278,24.751342001605817
49,0.40988779067993164,0.0928769588122704,20.641840566945735
50,0.46087899804115295,0.08201555544715268,21.722074808248003
51,0.48449307680130005,0.06456913045227007,23.79950133854296
52,0.47372671961784363,0.07992174125708672,21.946700944336406
53,0.5020638704299927,0.06291162276549828,24.02538234830956
